"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"Unidentified_assort",0.0175382661782662,0.0667189837368888,0.0926868006582602,0.101902475013942,0.120926325595956,0.532906205428366,0
"CD11c+ epithelial_vascular_contact",0.0108923076923077,0.0708492882885787,0.0925911492725003,0.100903542797177,0.125862599516741,0.347528150450867,0
"CD8+ T cells_tumor_med_dist",0.0136308009843614,0.0674758947214053,0.0923995028515181,0.102704852256957,0.125364149254001,0.35420118457197,0
"Unidentified_vascular_med_dist",0.0196232521102086,0.070545172042197,0.091664718169145,0.100939053090826,0.121724071464831,0.313696172062415,0
"Monocytes_M1_contact",0.0109142857142857,0.0670595017131446,0.0903720449954566,0.105526172631779,0.124144590327096,0.462583244586335,0
"DUSP1",0.0107272727272727,0.066872590734633,0.0902514807239172,0.0965006264975194,0.121595207363957,0.302491366791606,0
"CD8+ T cells_vascular_contact",0.0279655456503135,0.0682059758132195,0.0898381242084972,0.100600031585598,0.120954369070971,0.297090277945396,0
"CD11b_low Neutrophils_M1_med_dist",0.0124149805749806,0.0676780948890202,0.0895365461611694,0.096893665672639,0.115398349073525,0.467638468420191,0
"M1 macrophages_vascular_med_dist",0.01695029563932,0.0666506404029485,0.0894561374321735,0.0967042167305621,0.116714791641721,0.300871054693054,0
"Fibroblast_prop",0.017372820802386,0.065752417112597,0.0888799917640461,0.104043697048333,0.130571237336026,0.489128838186117,0
"ATF6",0.01834348647768,0.0652561394249091,0.0882977805878873,0.0937303884781757,0.11632302256706,0.268363383709764,0
"HLADR+_assort",0.00920045172219085,0.0647477598553456,0.0869021383444773,0.096148414708796,0.117217742301166,0.370815264144958,0
"HLADR+_tumor_med_dist",0.0175580484330484,0.0639855618212261,0.0864945709791269,0.095270235160599,0.114087707590159,0.309838042530718,0
"CD11b+ epithelial_vascular_med_dist",0.00884126984126984,0.0645616853084644,0.0864469496360785,0.095224418282679,0.11577877099517,0.316435269433194,0
"CD163+ cells_M1_med_dist",0.0186851851851852,0.0637969687819688,0.086298157313629,0.0920038094303909,0.112988758945417,0.255559285584765,0
"CD11b_low Neutrophils_tumor_med_dist",0.0138484848484849,0.063757967724433,0.0851576395097838,0.0927541018359013,0.112218106163381,0.294396055184594,0
"CD11c_low immune_tumor_contact",0.00666666666666666,0.0532444377489387,0.0842604189860975,0.0969974469304503,0.120207886825995,0.486214245465993,0
"CD163+ cells_M1_contact",0.0130219298245614,0.0612500219012653,0.084112415036091,0.0920917569489027,0.114816240813912,0.350954048209311,0
"CD11b_low Neutrophils_assort",0.0223322659796344,0.0622846918048468,0.0837934226268141,0.0888073534250726,0.108777754804937,0.223257903423931,0
"Tumor_vascular_med_dist",0.01561,0.0593987183134727,0.0836802640426125,0.0889685643168395,0.111416701319617,0.389350359263161,0
"M1 macrophages_vascular_contact",0.0219520693891592,0.0656443424226783,0.0836636538001029,0.0908348697771082,0.106676768114691,0.313544378559923,0
"CD11c_low immune_vascular_contact",0,0.0531177024076762,0.0829187934716997,0.0990469576771092,0.124676689039961,0.614912406970301,0
